1.115.897;de-DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date Time UTC;Date Local Time;Batch Time, sec;Batch Time (since inoc.), sec;Phase;Phase Time, sec;Foam, -;AirFlow, l/min;TotalFlow, l/min;Gas2Flow, l/min;GasMix;Pump1, %;Pump1.Duration, -;Pump2, %;Pump2.Duration, -;Pump3, %;Pump3.Duration, -;Pump4, %;Pump4.Duration, -;Stirrer, 1/min;Temperature, °C;Balance, g;AnalogIO1, %;AnalogIO2, %;pH, -;pO2, %;GenericGasAnalyser.ExitCO2, %;GenericGasAnalyser.ExitO2, %;OD600;ExponentialFeeding.Feedrate, %;FeedingInduction.Feedrate2, %
15.02.2022 05:29;15.02.2022 06:29;54135;15,0375;Preparation;54135;0;1,99968;2,000591429;-1,47E-05;21;0;0;0;1447;0;0;0;0;499,89375;19,325;-3133,2;-26,2;-26,19116129;-1;-1;0,04;20,92;;7,544039876;42,11639785
15.02.2022 05:31;15.02.2022 06:31;54225;15,0625;Preparation;54225;0;1,999958333;2,000147222;-2,50E-05;21;0;0;0;1447;0;0;0;0;499,9571429;19,32;-3133,2;-26,2;-26,19033333;-1;-1;0,04;20,92;;7,558298785;42,21710856
15.02.2022 05:32;15.02.2022 06:32;54315;15,0875;Preparation;54315;0;1,9991;2,000474286;0,000288235;21;0;0;0;1447;0;0;0;0;499,8;19,32;-3133,212333;-26,2;-26,19212121;-1;-1;0,04;20,915;;7,572576518;42,31800097
15.02.2022 05:34;15.02.2022 06:34;54405;15,1125;Preparation;54405;0;1,99886;2,000525714;9,71E-05;21;0;0;0;1447;0;0;0;0;500,037931;19,315;-3133,237273;-26,2;-26,1920303;-1;-1;0,04;20,915;;7,587287916;42,42200808
15.02.2022 05:35;15.02.2022 06:35;54495;15,1375;Preparation;54495;0;1,99914;2,001725714;0,000351429;21;0;0;0;1447;0;0;0;0;500,040625;19,32;-3133,219231;-26,2;-26,19209375;-1;-1;0,04;20,92;;7,602040038;42,52635447
15.02.2022 05:37;15.02.2022 06:37;54585;15,1625;Preparation;54585;0;2,000241667;2,000083333;0,000236111;21;0;0;0;1447;0;0;0;0;500,0424242;19,32;-3133,224609;-26,2;-26,19129412;-1;-1;0,04;20,91333333;;7,616803569;42,63083297
15.02.2022 05:38;15.02.2022 06:38;54675;15,1875;Preparation;54675;0;1,99964;1,999508571;5,88E-05;21;0;0;0;1447;0;0;0;0;500,0028571;19,32;-3133,224095;-26,2;-26,1916129;-1;-1;0,04;20,91;;7,631586206;42,73549816
15.02.2022 05:40;15.02.2022 06:40;54765;15,2125;Preparation;54765;0;2,000665714;1,999357143;1,18E-05;21;0;0;0;1447;0;0;0;0;500,0676471;19,32;-3133,239318;-26,2;-26,1919;-1;-1;0,04;20,915;;7,645992508;42,83754803
15.02.2022 05:41;15.02.2022 06:41;54855;15,2375;Preparation;54855;0;2,000666667;2,000491667;0,000170588;21;0;0;0;1447;0;0;0;0;500,0235294;19,32;-3133,223476;-26,2;-26,1915;-1;-1;0,04;20,92;;7,660436598;42,939915
15.02.2022 05:43;15.02.2022 06:43;54945;15,2625;Preparation;54945;0;1,9991;1,99938;-7,65E-05;21;0;0;0;1447;0;0;0;0;500,0939394;19,325;-3133,23795;-26,2;-26,19161765;-1;-1;0,04;20,915;;7,675321249;43,04545526
15.02.2022 05:44;15.02.2022 06:44;55035;15,2875;Preparation;55035;0;2,000231429;1,999908571;0,000322857;21;0;0;0;1447;0;0;0;0;499,8875;19,32555556;-3133,241414;-26,2;-26,19175758;-1;-1;0,04;20,905;;7,690225485;43,15118639
15.02.2022 05:46;15.02.2022 06:46;55125;15,3125;Preparation;55125;0;1,999405714;1,998954286;-0,0002;21;0;0;0;1447;0;0;0;0;500,0205882;19,325;-3133,240321;-26,2;-26,1903871;-1;-1;0,04;20,905;;7,705158259;43,2571721
15.02.2022 05:47;15.02.2022 06:47;55215;15,3375;Preparation;55215;0;2,000808333;2,001402857;0,000238889;21;0;0;0;1447;0;0;0;0;500,0617647;19,335;-3133,247733;-26,2;-26,19230303;-1;-1;0,04;20,9;;7,720122186;43,36343117
15.02.2022 05:49;15.02.2022 06:49;55305;15,3625;Preparation;55305;0;2,000402857;1,999842857;5,88E-06;21;0;0;0;1447;0;0;0;0;499,9939394;19,335;-3133,260222;-26,2;-26,19152941;-1;-1;0,04;20,905;;7,735112329;43,46992877
15.02.2022 05:50;15.02.2022 06:50;55395;15,3875;Preparation;55395;0;2,000608824;2,000274286;0,00039697;21;0;0;0;1447;0;0;0;0;500,04375;19,33666667;-3133,3;-26,2;-26,19281818;-1;-1;0,04;20,89333333;;7,749717839;43,57374384
15.02.2022 05:52;15.02.2022 06:52;55485;15,4125;Preparation;55485;0;2,000605882;1,999697143;0,000248571;21;0;0;0;1447;0;0;0;0;500,1794118;19,33473684;-3133,3;-26,2;-26,19068571;-1;-1;0,04;20,9;;7,764363823;43,6778969
15.02.2022 05:53;15.02.2022 06:53;55575;15,4375;Preparation;55575;0;1,999669444;2,000230556;-0,000513889;21;0;0;0;1447;0;0;0;0;499,9758621;19,33545455;-3133,274875;-26,2;-26,19093548;-1;-1;0,04;20,89428571;;7,779459259;43,78529806
15.02.2022 05:55;15.02.2022 06:55;55665;15,4625;Preparation;55665;0;1,99926;2,000797143;-0,00012;21;0;0;0;1447;0;0;0;0;500,0571429;19,335;-3133,2912;-26,2;-26,19197059;-1;-1;0,04;20,895;;7,79457284;43,89288126
15.02.2022 05:56;15.02.2022 06:56;55755;15,4875;Preparation;55755;0;2,000229412;2,000511429;-0,000157143;21;0;0;0;1447;0;0;0;0;499,9393939;19,335;-3133,276;-26,2;-26,1915;-1;-1;0,04;20,906;;7,80972212;44,00077167
15.02.2022 05:58;15.02.2022 06:58;55845;15,5125;Preparation;55845;0;1,999555556;1,999122222;-2,00E-05;21;0;0;0;1447;0;0;0;0;500,0055556;19,335;-3133,278571;-26,2;-26,19116667;-1;-1;0,04;20,9;;7,824480298;44,1059275
15.02.2022 05:59;15.02.2022 06:59;55935;15,5375;Preparation;55935;0;1,99832;1,999231429;0,000245714;21;0;0;0;1447;0;0;0;0;500,0677419;19,335;-3133,268222;-26,2;-26,19173529;-1;-1;0,04;20,91;;7,839261569;44,21129877
15.02.2022 06:01;15.02.2022 07:01;56025;15,5625;Preparation;56025;0;2,002411429;2,002474286;-3,71E-05;21;0;0;0;1447;0;0;0;0;499,9323529;19,33454545;-3133,267059;-26,2;-26,19136364;-1;-1;0,04;20,91;;7,854492685;44,31992929
15.02.2022 06:02;15.02.2022 07:02;56115;15,5875;Preparation;56115;0;2,000161111;1,999975;-0,000130556;21;0;0;0;1447;0;0;0;0;499,96875;19,33;-3133,250667;-26,2;-26,19254286;-1;-1;0,04;20,90333333;;7,869744074;44,42875791
15.02.2022 06:04;15.02.2022 07:04;56205;15,6125;Preparation;56205;0;2,000094286;1,999382857;-3,14E-05;21;0;0;0;1447;0;0;0;0;499,9727273;19,33;-3133,266944;-26,2;-26,19219355;-1;-1;0,04;20,9;;7,885038722;44,53794893
15.02.2022 06:05;15.02.2022 07:05;56295;15,6375;Preparation;56295;0;2,000845714;1,997945714;-0,000202941;21;0;0;0;1447;0;0;0;0;499,9709677;19,32454545;-3133,258778;-26,2;-26,19105882;-1;-1;0,04;20,91;;7,900361973;44,64739798
15.02.2022 06:07;15.02.2022 07:07;56385;15,6625;Preparation;56385;0;2,000311429;1,999665714;0,000191429;21;0;0;0;1447;0;0;0;0;500,0757576;19,325;-3133,2595;-26,2;-26,191625;-1;-1;0,04;20,915;;7,915288104;44,75406204
15.02.2022 06:08;15.02.2022 07:08;56475;15,6875;Preparation;56475;0;2,001030556;2,001;4,17E-05;21;0;0;0;1447;0;0;0;0;500,0117647;19,32;-3133,256688;-26,2;-26,19136364;-1;-1;0,04;20,905;;7,930243899;44,86098971
15.02.2022 06:10;15.02.2022 07:10;56565;15,7125;Preparation;56565;0;2,002576471;1,999491429;0,000154286;21;0;0;0;1447;0;0;0;0;500,0548387;19,32;-3133,275833;-26,2;-26,19088235;-1;-1;0,04;20,905;;7,945663963;44,97128998
15.02.2022 06:11;15.02.2022 07:11;56655;15,7375;Preparation;56655;0;2,000194286;2,001628571;6,18E-05;21;0;0;0;1447;0;0;0;0;500,0794118;19,31428571;-3133,277529;-26,2;-26,19233333;-1;-1;0,04;20,92;;7,961115175;45,08186748
15.02.2022 06:13;15.02.2022 07:13;56745;15,7625;Preparation;56745;0;1,998257143;1,998814286;0,000425714;21;0;0;0;1447;0;0;0;0;500,0125;19,315;-3133,263273;-26,2;-26,19203333;-1;-1;0,04;20,915;;7,976595766;45,19270979
15.02.2022 06:14;15.02.2022 07:14;56835;15,7875;Preparation;56835;0;2,000494444;2,000419444;9,71E-05;21;0;0;0;1447;0;0;0;0;499,8625;19,31;-3133,277625;-26,2;-26,19097059;-1;-1;0,04;20,90666667;;7,992105109;45,30381264
15.02.2022 06:16;15.02.2022 07:16;56925;15,8125;Preparation;56925;0;2,000025714;2,000317647;6,18E-05;21;0;0;0;1447;0;0;0;0;499,9133333;19,306;-3133,266167;-26,2;-26,19189655;-1;-1;0,04;20,91;;8,007208968;45,41206305
15.02.2022 06:17;15.02.2022 07:17;57015;15,8375;Preparation;57015;0;2,000431429;1,999477143;0,000125714;21;0;0;0;1447;0;0;0;0;499,96875;19,30444444;-3133,250158;-26,2;-26,19193939;-1;-1;0,04;20,91;;8,022352248;45,52064845
15.02.2022 06:19;15.02.2022 07:19;57105;15,8625;Preparation;57105;0;2,001851429;2,000832353;4,00E-05;21;0;0;0;1447;0;0;0;0;500,1911765;19,3;-3133,257625;-26,2;-26,1916;-1;-1;0,04;20,91;;8,037959236;45,63261299
15.02.2022 06:20;15.02.2022 07:20;57195;15,8875;Preparation;57195;0;2,000797143;2,001332353;-1,76E-05;21;0;0;0;1447;0;0;0;0;500,1411765;19,295;-3133,249222;-26,2;-26,19094118;-1;-1;0,04;20,9;;8,053591763;45,74481597
15.02.2022 06:22;15.02.2022 07:22;57285;15,9125;Preparation;57285;0;1,999625714;2,001365714;0,000231429;21;0;0;0;1447;0;0;0;0;500,0941176;19,29454545;-3133,251;-26,2;-26,19112903;-1;-1;0,04;20,91;;8,069257606;45,85731346
15.02.2022 06:23;15.02.2022 07:23;57375;15,9375;Preparation;57375;0;2,000814706;2,000157143;0,000597143;21;0;0;0;1447;0;0;0;0;499,9636364;19,29;-3133,254647;-26,2;-26,19216667;-1;-1;0,04;20,91333333;;8,084951875;45,97007058
15.02.2022 06:25;15.02.2022 07:25;57465;15,9625;Preparation;57465;0;1,999525;2,000019444;0,0004;21;0;0;0;1447;0;0;0;0;500,0117647;19,28461538;-3133,247719;-26,2;-26,19061765;-1;-1;0,04;20,91666667;;8,100233884;46,07991883
15.02.2022 06:26;15.02.2022 07:26;57555;15,9875;Preparation;57555;0;1,999805714;1,998917143;-4,41E-05;21;0;0;0;1447;0;0;0;0;499,928125;19,28;-3133,2505;-26,2;-26,1906;-1;-1;0,04;20,91;;8,115551719;46,19007781
15.02.2022 06:28;15.02.2022 07:28;57645;16,0125;Preparation;57645;0;1,999622857;2,000477143;-8,24E-05;21;0;0;0;1447;0;0;0;0;499,930303;19,27428571;-3133,249318;-26,2;-26,19277143;-1;-1;0,04;20,90666667;;8,131322229;46,30354701
15.02.2022 06:29;15.02.2022 07:29;57735;16,0375;Preparation;57735;0;2,000048571;1,999511429;-0,000234286;21;0;0;0;1447;0;0;0;0;500,1129032;19,275;-3133,24319;-26,2;-26,19205882;-1;-1;0,04;20,92;;8,147125471;46,41730767
15.02.2022 06:31;15.02.2022 07:31;57825;16,0625;Preparation;57825;0;2,001047222;1,998861111;-0,000361765;21;0;0;0;1447;0;0;0;0;500,0470588;19,265;-3133,247292;-26,2;-26,19012121;-1;-1;0,04;20,915;;8,162950004;46,53127762
15.02.2022 06:32;15.02.2022 07:32;57915;16,0875;Preparation;57915;0;1,999914706;1,997408571;-0,00026;21;0;0;0;1447;0;0;0;0;500,0470588;19,25333333;-3133,2734;-26,2;-26,19164706;-1;-1;0,04;20,916;;8,178813924;46,64558745
15.02.2022 06:34;15.02.2022 07:34;58005;16,1125;Preparation;58005;0;2,002888571;2,001817143;2,00E-05;21;0;0;0;1447;0;0;0;0;499,9882353;19,255;-3133,249188;-26,2;-26,19214286;-1;-1;0,04;20,91333333;;8,194276911;46,7570621
15.02.2022 06:35;15.02.2022 07:35;58095;16,1375;Preparation;58095;0;1,999547222;1,999348571;-9,14E-05;21;0;0;0;1447;0;0;0;0;499,903125;19,25;-3133,247296;-26,2;-26,19125714;-1;-1;0,04;20,906;;8,209769794;46,86880624
15.02.2022 06:37;15.02.2022 07:37;58185;16,1625;Preparation;58185;0;1,998228571;1,999035294;-0,000191429;21;0;0;0;1447;0;0;0;0;500,0612903;19,24444444;-3133,252895;-26,2;-26,19048485;-1;-1;0,04;20,91666667;;8,22572828;46,9839642
15.02.2022 06:38;15.02.2022 07:38;58275;16,1875;Preparation;58275;0;1,999617143;2,001802857;0,000257143;21;0;0;0;1447;0;0;0;0;500,0058824;19,24;-3133,2;-26,2;-26,19167647;-1;-1;0,04;20,92;;8,241730264;47,09949289
15.02.2022 06:40;15.02.2022 07:40;58365;16,2125;Preparation;58365;0;1,999091429;2,000825714;0,000131429;21;0;0;0;1447;0;0;0;0;500,0121212;19,235;-3133,2;-26,2;-26,18986207;-1;-1;0,04;20,91;;8,257759835;47,21527773
15.02.2022 06:41;15.02.2022 07:41;58455;16,2375;Preparation;58455;0;2,001436111;2,000427778;4,72E-05;21;0;0;0;1447;0;0;0;0;499,9705882;19,235;-3133,217917;-26,2;-26,19081818;-1;-1;0,04;20,91;;8,273825453;47,33138007
15.02.2022 06:43;15.02.2022 07:43;58545;16,2625;Preparation;58545;0;1,997662857;2,001791429;0,000354286;21;0;0;0;1447;0;0;0;0;499,930303;19,23;-3133,216;-26,2;-26,19171875;-1;-1;0,04;20,91;;8,289472279;47,44451054
15.02.2022 06:44;15.02.2022 07:44;58635;16,2875;Preparation;58635;0;1,999822857;1,999491429;-0,000174286;21;0;0;0;1447;0;0;0;0;500,121875;19,23;-3133,211;-26,2;-26,18942424;-1;-1;0,04;20,9;;8,305148826;47,55791069
15.02.2022 06:46;15.02.2022 07:46;58725;16,3125;Preparation;58725;0;1,998472222;2,002763889;-0,000191429;21;0;0;0;1447;0;0;0;0;499,9666667;19,23;-3133,22925;-26,2;-26,19009677;-1;-1;0,04;20,89;;8,321303065;47,6748228
15.02.2022 06:47;15.02.2022 07:47;58815;16,3375;Preparation;58815;0;2,001188571;2,001147059;-0,000224242;21;0;0;0;1447;0;0;0;0;500,1666667;19,23;-3133,2;-26,2;-26,1897;-1;-1;0,043333333;20,9;;8,33748878;47,79202038
15.02.2022 06:49;15.02.2022 07:49;58905;16,3625;Preparation;58905;0;1,996917143;1,998651429;-1,43E-05;21;0;0;0;1447;0;0;0;0;500,0870968;19,23;-3133,2;-26,2;-26,18991429;-1;-1;0,04;20,90333333;;8,353709196;47,90952704
15.02.2022 06:50;15.02.2022 07:50;58995;16,3875;Preparation;58995;0;2,001165714;2,000585714;4,85E-05;21;0;0;0;1447;0;0;0;0;500,0060606;19,23;-3133,204333;-26,2;-26,19;-1;-1;0,04;20,9;;8,369956378;48,02728555
15.02.2022 06:52;15.02.2022 07:52;59085;16,4125;Preparation;59085;0;2,000627778;2,00026;5,00E-05;21;0;0;0;1447;0;0;0;0;500,069697;19,225;-3133,222667;-26,2;-26,19072727;-1;-1;0,04;20,9;;8,385779037;48,14202254
15.02.2022 06:53;15.02.2022 07:53;59175;16,4375;Preparation;59175;0;2,001091429;2,000528571;-0,000290909;21;0;0;0;1447;0;0;0;0;500,0818182;19,23;-3133,228667;-26,2;-26,19121875;-1;-1;0,045;20,905;;8,401650117;48,25716626
15.02.2022 06:55;15.02.2022 07:55;59265;16,4625;Preparation;59265;0;2,001942857;1,999797143;-1,14E-05;21;0;0;0;1447;0;0;0;0;499,969697;19,23;-3133,237125;-26,2;-26,19071875;-1;-1;0,04;20,89;;8,418001117;48,37584912
15.02.2022 06:56;15.02.2022 07:56;59355;16,4875;Preparation;59355;0;2,001022222;1,999575;0,000317143;21;0;0;0;1447;0;0;0;0;500,0171429;19,235;-3133,235;-26,2;-26,18964706;-1;-1;0,04;20,895;;8,434362497;48,49466578
15.02.2022 06:58;15.02.2022 07:58;59445;16,5125;Preparation;59445;0;1,999665714;2,00016;-0,000494118;21;0;0;0;1447;0;0;0;0;500,1314286;19,23444444;-3133,2714;-26,2;-26,19069697;-1;-1;0,045;20,895;;8,450758086;48,61378943
15.02.2022 06:59;15.02.2022 07:59;59535;16,5375;Preparation;59535;0;2,00096;2,00006;0;21;0;0;0;1447;0;0;0;0;500;19,23571429;-3133,274313;-26,2;-26,192;-1;-1;0,04;20,9;;8,467208368;48,73336928
15.02.2022 07:01;15.02.2022 08:01;59625;16,5625;Preparation;59625;0;2,000111429;1,999874286;-7,58E-05;21;0;0;0;1447;0;0;0;0;500,0028571;19,24;-3133,26;-26,2;-26,19060606;-1;-1;0,04;20,89;;8,4832235;48,84984223
15.02.2022 07:02;15.02.2022 08:02;59715;16,5875;Preparation;59715;0;2,000277778;1,999233333;0,000255556;21;0;0;0;1447;0;0;0;0;500,0205882;19,23666667;-3133,272643;-26,2;-26,19264516;-1;-1;0,04;20,896;;8,499275755;48,96664157
15.02.2022 07:04;15.02.2022 08:04;59805;16,6125;Preparation;59805;0;1,999394286;1,99988;9,43E-05;21;0;0;0;1447;0;0;0;0;500,0142857;19,235;-3133,281333;-26,2;-26,19216667;-1;-1;0,04;20,89333333;;8,515823032;49,08710098
15.02.2022 07:05;15.02.2022 08:05;59895;16,6375;Preparation;59895;0;2,001511429;2,002417143;0,000351429;21;0;0;0;1447;0;0;0;0;500,1111111;19,23461538;-3133,267813;-26,2;-26,19058824;-1;-1;0,04;20,885;;8,532391968;49,20777748
15.02.2022 07:07;15.02.2022 08:07;59985;16,6625;Preparation;59985;0;1,998633333;1,999241667;-0,000442857;21;0;0;0;1447;0;0;0;0;499,9771429;19,23333333;-3133,270087;-26,2;-26,19069697;-1;-1;0,04;20,88;;8,548998196;49,32878512
15.02.2022 07:08;15.02.2022 08:08;60075;16,6875;Preparation;60075;0;2,001205714;2,000571429;-1,18E-05;21;0;0;0;1447;0;0;0;0;500,146875;19,225;-3133,229304;-26,2;-26,19064706;-1;-1;0,043333333;20,885;;8,565176683;49,44673286
15.02.2022 07:10;15.02.2022 08:10;60165;16,7125;Preparation;60165;0;2,000262857;1,9997;0,00016;21;0;0;0;1447;0;0;0;0;500,0151515;19,22444444;-3133,202;-26,2;-26,18930303;-1;-1;0,04;20,9;;8,581379007;49,56491144
15.02.2022 07:11;15.02.2022 08:11;60255;16,7375;Preparation;60255;0;1,999902857;1,998633333;0,000130556;21;0;0;0;1447;0;0;0;0;500,0828571;19,225;-3133,2;-26,2;-26,19091176;-1;-1;0,04;20,9;;8,5980705;49,68671681
15.02.2022 07:13;15.02.2022 08:13;60345;16,7625;Preparation;60345;0;2,000770588;1,999811429;0,000294118;21;0;0;0;1447;0;0;0;0;500,1121212;19,22;-3133,2;-26,2;-26,19233333;-1;-1;0,04;20,90666667;;8,614791363;49,80879654
15.02.2022 07:14;15.02.2022 08:14;60435;16,7875;Preparation;60435;0;1,999408571;2,000342857;-0,000167647;21;0;0;0;1447;0;0;0;0;499,9870968;19,216;-3133,2;-26,2;-26,19145455;-1;-1;0,04;20,91333333;;8,631549439;49,93120817
15.02.2022 07:16;15.02.2022 08:16;60525;16,8125;Preparation;60525;0;1,99914;1,999125714;-0,000128571;21;0;0;0;1447;0;0;0;0;499,9866667;19,21571429;-3133,2;-26,2;-26,19026471;-1;-1;0,04;20,915;;8,648344218;50,05394828
15.02.2022 07:17;15.02.2022 08:17;60615;16,8375;Preparation;60615;0;1,9993;1,998880556;-2,00E-05;21;0;0;0;1447;0;0;0;0;500,071875;19,215;-3133,2;-26,2;-26,19027273;-1;-1;0,045;20,91;;8,664699092;50,17353119
15.02.2022 07:19;15.02.2022 08:19;60705;16,8625;Preparation;60705;0;1,998754286;1,998294286;-1,71E-05;21;0;0;0;1447;0;0;0;0;500,0514286;19,215;-3133,2;-26,2;-26,19125714;-1;-1;0,043333333;20,91;;8,681090367;50,29343815
15.02.2022 07:20;15.02.2022 08:20;60795;16,8875;Preparation;60795;0;1,999248485;2,000097143;0,000125714;21;0;0;0;1447;0;0;0;0;499,9;19,22;-3133,205667;-26,2;-26,19025;-1;-1;0,04;20,91;;8,697973724;50,41700447
15.02.2022 07:22;15.02.2022 08:22;60885;16,9125;Preparation;60885;0;1,997819444;1,999094444;-5,43E-05;21;0;0;0;1447;0;0;0;0;499,9333333;19,22;-3133,210875;-26,2;-26,19051724;-1;-1;0,04;20,91;;8,714890163;50,54087384
15.02.2022 07:23;15.02.2022 08:23;60975;16,9375;Preparation;60975;0;2,000382857;2,000328571;0,000141176;21;0;0;0;1447;0;0;0;0;499,8666667;19,215;-3133,2;-26,2;-26,191125;-1;-1;0,045;20,905;;8,731853813;50,66515003
15.02.2022 07:25;15.02.2022 08:25;61065;16,9625;Preparation;61065;0;1,998817143;1,999937143;3,14E-05;21;0;0;0;1447;0;0;0;0;499,9742857;19,22;-3133,080667;-26,2;-26,19029032;-1;-1;0,04;20,905;;8,748848132;50,7897122
15.02.2022 07:26;15.02.2022 08:26;61155;16,9875;Preparation;61155;0;1,998237143;1,999425714;2,94E-05;21;0;0;0;1447;0;0;0;0;499,8689655;19,21615385;-3125,027;-26,2;-26,18730303;-1;-1;0,04;20,90666667;;8,765412486;50,91118156
15.02.2022 07:28;15.02.2022 08:28;61245;17,0125;Preparation;61245;0;2,000455556;2,000438889;-0,00030303;21;0;0;0;1447;0;0;0;0;499,9333333;19,3;-3133,232833;-26,2;-26,18906667;-1;-1;0,043333333;20,905;;8,78201025;51,03295475
15.02.2022 07:29;15.02.2022 08:29;61335;17,0375;Preparation;61335;0;1,999608824;2,000742857;0,000236364;21;0;0;0;1447;0;0;0;0;500,071875;19,50964286;-3133,214125;-26,2;-26,187875;-1;-1;0,045;20,905;;8,799108744;51,15846232
15.02.2022 07:31;15.02.2022 08:31;61425;17,0625;Preparation;61425;0;2,000197143;1,999665714;-0,000325714;21;0;0;0;1447;0;0;0;0;499,930303;19,91371429;-3133,214455;-26,2;-26,18832258;-1;-1;0,04;20,905;;8,816234429;51,28423136
15.02.2022 07:32;15.02.2022 08:32;61515;17,0875;Preparation;61515;0;1,9998;1,999766667;-0,000411111;21;0;0;0;1447;0;0;0;0;499,7969697;20,53416667;-3132,744414;-26,2;-26,18930303;-1;-1;0,04;20,91;;8,833402849;51,41037631
15.02.2022 07:34;15.02.2022 08:34;61605;17,1125;Preparation;61605;0;1,997665714;1,998645714;-0,000223529;21;0;0;0;1447;0;0;0;0;499,9657143;21,35428571;-3133,27565;-26,2;-26,19035294;-1;-1;0,045;20,925;;8,850610181;51,53686946
15.02.2022 07:35;15.02.2022 08:35;61695;17,1375;Preparation;61695;0;1,999661765;1,999365714;-0,000128571;21;0;0;0;1447;0;0;0;0;500,1764706;22,37542857;-3133,27625;-26,2;-26,19017647;-1;-1;0,045;20,935;;8,867376699;51,66018173
15.02.2022 07:37;15.02.2022 08:37;61785;17,1625;Preparation;61785;0;2,000105882;1,999234286;-0,000165714;21;0;0;0;1447;0;0;0;0;499,9774194;23,61457143;-3133,3055;-26,2;-26,19035294;-1;-1;0,04;20,94;;8,884167462;51,78373201
15.02.2022 07:38;15.02.2022 08:38;61875;17,1875;Preparation;61875;0;1,999130556;1,999252778;-0,000438889;21;0;0;0;1447;0;0;0;0;500,0457143;25,0525;-3133,295;-26,2;-26,18991667;-1;-1;0,045;20,955;;8,901459538;51,91103257
15.02.2022 07:40;15.02.2022 08:40;61965;17,2125;Preparation;61965;0;1,999674286;2,000170588;-0,000317647;21;0;0;0;1447;0;0;0;0;500,0969697;26,558;-3133,3;-26,2;-26,191;-1;-1;0,045;20,97;;8,91878366;52,03863181
15.02.2022 07:41;15.02.2022 08:41;62055;17,2375;Preparation;62055;0;2,000417143;1,999642857;9,09E-06;21;0;0;0;1447;0;0;0;0;499,98;27,97542857;-3133,3;-26,2;-26,18822857;-1;-1;0,04;20,995;;8,936150886;52,1666115
15.02.2022 07:43;15.02.2022 08:43;62145;17,2625;Preparation;62145;0;2,001855556;2,002183333;0,000454286;21;0;0;0;1447;0;0;0;0;499,9305556;29,27611111;-3133,3;-26,2;-26,18944118;-1;-1;0,04;21,015;;8,95354827;52,29487655
15.02.2022 07:44;15.02.2022 08:44;62235;17,2875;Preparation;62235;0;2,001262857;2,000948571;-0,000102941;21;0;0;0;1447;0;0;0;0;500,0114286;30,38514286;-3133,3;-26,2;-26,18948276;-1;-1;0,05;21,04;;8,97049401;52,41987213
15.02.2022 07:46;15.02.2022 08:46;62325;17,3125;Preparation;62325;0;1,998711429;1,998542857;4,57E-05;21;0;0;0;1447;0;0;0;0;500,065625;31,344;-3133,3435;-26,2;-26,1905;-1;-1;0,045;21,06;;8,987480917;52,54523193
15.02.2022 07:47;15.02.2022 08:47;62415;17,3375;Preparation;62415;0;2,000819444;2,000422222;0,000169444;21;0;0;0;1447;0;0;0;0;500,0857143;32,19416667;-3116,480485;-26,2;-26,18920588;5,021625;96,91846154;0,04;21,05666667;;9,004989523;52,67450422
15.02.2022 07:49;15.02.2022 08:49;62505;17,3625;Preparation;62505;0;2,001534286;2,001685714;0,000128571;21;0;0;0;1447;0;0;0;0;499,9857143;32,942;-3133,1106;-26,2;-26,18982353;5,813114286;106,7017391;0,05;21,075;;9,022525595;52,80404305
15.02.2022 07:50;15.02.2022 08:50;62595;17,3875;Preparation;62595;0;2,001311429;1,99972;-0,000385714;21;0;0;0;1447;0;0;0;0;1283,179412;33,70342857;-3133,074636;-26,2;-26,17922857;5,748;106,5446429;0,045;21,09;;9,040091755;52,93386804
15.02.2022 07:52;15.02.2022 08:52;62685;17,4125;Preparation;62685;0;1,999177143;2,000185714;-0,000405714;21;0;0;0;1447;0;0;0;0;1397,242424;34,43085714;-3133,037154;-26,2;-26,17754839;5,742;106,4404545;0,04;21,09333333;;9,05719831;53,06035732
15.02.2022 07:53;15.02.2022 08:53;62775;17,4375;Preparation;62775;0;2,001033333;2,000938889;0,000257143;21;0;0;0;1447;0;0;0;0;1399,642857;34,96545455;-3132,9348;-26,2;-26,1786;5,7395;106,4523077;0,045;21,09;;9,074341372;53,18717778
15.02.2022 07:55;15.02.2022 08:55;62865;17,4625;Preparation;62865;0;2,000077143;2,000214286;0,000411765;21;0;0;0;1960,677419;0;0;0;0;1400,045161;35,396;-3133,033467;-26,2;-26,17555882;5,791615385;106,3807692;0,045;21,09;;9,09201555;53,31799049
15.02.2022 07:56;15.02.2022 08:56;62955;17,4875;Preparation;62955;0;2,000220588;2,000871429;-0,000282353;21;0;0;0;2431;0;0;0;0;1399,882353;35,75076923;-3133,043067;-26,2;-26,17690625;5,896714286;106,2620833;0,04;21,085;;9,109718251;53,4490788
15.02.2022 07:58;15.02.2022 08:58;63045;17,5125;Preparation;63045;0;1,998752778;1,999488889;-8,57E-05;21;0;0;0;2778,681818;0;0;0;0;1400,066667;36,04357143;-3133,030375;-26,2;-26,1780303;6,014652174;106,206;0,04;21,08;;9,127443025;53,58039515
15.02.2022 07:59;15.02.2022 08:59;63135;17,5375;Preparation;63135;0;1,999351429;2,001057143;0,000225714;21;0;0;0;3704,5;0;0;0;0;1400,170588;36,46942857;-3133,0717;-26,2;-26,17747059;6,474485714;106,442069;0,05;21,075;;9,145214109;53,71211938
